[HEADER]
17-10-2022
11:41:09


[DATA]
[s]	[±0.015 °C]	[±0.008 bar]
time	temp	pres
0.2	0.037
0.2	0.016
0.2	0.008
0.2	0.006
0.2	-0.018
0.2	-0.000
0.2	-0.004
0.2	-0.002
0.2	0.012
0.2	0.027
0.2	0.026
0.2	0.000
0.2	0.007
0.2	0.010
0.2	-0.014
0.2	-0.006
0.2	0.002
0.2	0.009
0.2	-0.002
0.2	-0.001
0.2	-0.008
0.2	-0.009
0.2	-0.009
0.2	-0.020
0.2	0.019
0.2	0.028
0.2	0.017
0.2	0.013
0.2	0.030
0.2	-0.011
0.2	0.020
0.2	-0.006
0.2	0.010
0.3	0.005
0.3	0.011
0.3	-0.002
0.3	0.014
0.3	0.012
0.3	0.024
0.3	0.001
0.3	0.002
0.3	0.024
0.3	0.025
0.3	0.015
0.3	-0.001
0.3	0.006
0.3	0.013
0.3	0.006
0.3	-0.049
0.3	-0.019
0.3	0.013
0.3	0.021
0.3	0.004
0.3	0.006
0.3	0.003
0.3	-0.002
0.3	0.006
0.3	-0.011
0.3	0.034
0.3	0.048
0.3	0.001
0.3	-0.009
0.3	0.023
0.3	0.012
0.3	0.003
0.3	-0.001
0.3	-0.018
0.3	-0.005
0.3	0.018
0.3	-0.003
0.3	-0.007
0.3	0.006
0.3	0.020
0.3	-0.002
0.3	-0.033
0.3	-0.030
0.3	-0.001
0.3	0.002
0.3	0.004
0.3	-0.014
0.3	-0.006
0.3	0.003
0.3	0.021
0.3	0.020
0.3	-0.008
0.3	0.008
0.3	0.010
0.3	0.017
0.3	-0.017
0.3	0.036
0.3	0.013
0.3	0.030
0.3	0.017
0.3	0.021
0.3	-0.003
0.3	0.018
0.3	0.035
0.3	0.002
0.3	0.015
0.3	-0.017
0.3	-0.020
0.3	0.021
0.3	0.003
0.3	0.002
0.3	0.032
0.3	0.018
0.3	0.032
0.3	-0.000
0.3	-0.017
0.3	-0.020
0.3	0.000
0.3	0.021
0.3	0.033
0.3	0.020
0.3	0.011
0.3	0.025
0.3	0.044
0.3	0.011
0.3	0.011
0.3	-0.006
0.3	0.022
0.3	0.020
0.3	0.031
0.3	0.011
0.3	0.002
0.3	0.014
0.3	-0.011
0.3	0.005
0.3	-0.004
0.3	0.001
0.3	0.008
0.3	0.002
0.4	0.004
0.4	0.027
0.4	-0.006
0.4	-0.006
0.4	-0.027
0.4	0.020
0.4	0.005
0.4	0.003
0.4	0.033
0.4	0.016
0.4	0.001
0.4	-0.010
0.4	0.002
0.4	-0.011
0.4	-0.002
0.4	0.016
0.4	0.011
0.4	-0.009
0.4	0.034
0.4	0.009
0.4	-0.001
0.4	-0.013
0.4	-0.027
0.4	0.007
0.4	-0.007
0.4	0.016
0.4	-0.001
0.4	-0.013
0.4	-0.002
0.4	0.002
0.4	0.016
0.4	0.041
0.4	0.019
0.4	0.012
0.4	0.016
0.4	0.005
0.4	0.024
0.4	0.014
0.4	-0.002
0.4	0.021
0.4	-0.006
0.4	0.011
0.4	-0.013
0.4	0.015
0.4	-0.020
0.4	-0.000
0.4	-0.017
0.4	-0.015
0.4	-0.016
0.4	0.018
0.4	-0.004
0.4	0.009
0.4	0.010
0.4	0.008
0.4	-0.009
0.4	-0.007
0.4	0.009
0.4	0.014
0.4	0.019
0.4	-0.013
0.4	0.006
0.4	0.009
0.4	0.016
0.4	0.015
0.4	0.002
0.4	0.016
0.4	0.018
0.4	0.031
0.4	-0.005
0.4	-0.010
0.4	0.003
0.4	-0.004
0.4	0.041
0.4	0.012
0.4	-0.001
0.4	0.010
0.4	0.016
0.4	0.020
0.4	0.014
0.4	-0.009
0.4	-0.014
0.4	-0.020
0.4	-0.005
0.4	0.011
0.4	0.014
0.4	0.005
0.4	0.012
0.4	-0.004
0.4	0.000
0.4	-0.011
0.4	0.014
0.4	0.011
0.4	0.030
0.4	0.043
0.4	0.016
0.4	0.013
0.4	-0.011
0.4	0.009
0.4	0.005
0.5	0.002
0.5	0.014
0.5	-0.004
0.5	-0.000
0.5	-0.010
0.5	0.014
0.5	0.006
0.5	-0.002
0.5	-0.038
0.5	-0.006
0.5	-0.001
0.5	-0.005
0.5	-0.000
0.5	-0.004
0.5	0.020
0.5	-0.002
0.5	-0.010
0.5	-0.025
0.5	0.004
0.5	-0.020
0.5	-0.009
0.5	0.013
0.5	0.004
0.5	0.018
0.5	0.002
0.5	0.003
0.5	-0.000
0.5	-0.006
0.5	0.016
0.5	0.019
0.5	-0.014
0.5	-0.030
0.5	-0.030
0.5	-0.001
0.5	-0.018
0.5	0.016
0.5	0.003
0.5	0.040
0.5	0.015
0.5	0.012
0.5	0.007
0.5	-0.020
0.5	0.010
0.5	0.017
0.5	0.023
0.5	0.037
0.5	0.003
0.5	0.007
0.5	0.006
0.5	-0.004
0.5	-0.015
0.5	0.001
0.5	0.000
0.5	0.033
0.5	0.019
0.5	0.026
0.5	0.007
0.5	0.009
0.5	-0.027
0.5	-0.000
0.5	0.026
0.5	-0.002
0.5	0.006
0.5	0.005
0.5	0.014
0.5	0.027
0.5	-0.005
0.5	0.024
0.5	0.008
0.5	0.017
0.5	-0.012
0.5	0.011
0.5	-0.007
0.5	0.035
0.5	0.009
0.5	0.002
0.5	0.001
0.5	-0.019
0.5	-0.015
0.5	-0.013
0.5	0.040
0.5	0.004
0.5	0.011
0.5	-0.009
0.5	-0.021
0.5	-0.015
0.5	-0.001
0.5	-0.011
0.5	-0.011
0.5	0.005
0.5	-0.021
0.5	0.007
0.5	-0.008
0.5	0.025
0.5	0.016
0.5	0.055
0.5	0.035
0.5	0.034
0.5	0.005
0.5	-0.014
0.6	0.018
0.6	0.019
0.6	0.014
0.6	0.031
0.6	0.022
0.6	0.003
0.6	0.020
0.6	0.022
0.6	0.024
0.6	-0.007
0.6	-0.002
0.6	-0.031
0.6	-0.007
0.6	0.017
0.6	0.031
0.6	0.038
0.6	0.027
0.6	0.005
0.6	0.016
0.6	0.008
0.6	0.007
0.6	0.025
0.6	0.003
0.6	0.028
0.6	0.017
0.6	0.020
0.6	-0.004
0.6	-0.018
0.6	0.021
0.6	0.023
0.6	0.006
0.6	0.032
0.6	0.038
0.6	0.012
0.6	0.019
0.6	0.004
0.6	0.006
0.6	-0.009
0.6	-0.006
0.6	0.006
0.6	-0.006
0.6	0.012
0.6	0.008
0.6	0.022
0.6	-0.014
0.6	-0.010
0.6	-0.009
0.6	0.001
0.6	0.014
0.6	0.027
0.6	0.006
0.6	0.008
0.6	0.000
0.6	-0.001
0.6	0.012
0.6	-0.009
0.6	-0.038
0.6	0.021
0.6	0.026
0.6	0.030
0.6	0.037
0.6	0.013
0.6	-0.000
0.6	0.021
0.6	0.010
0.6	0.032
0.6	0.029
0.6	0.019
0.6	0.024
0.6	-0.005
0.6	0.018
0.6	0.032
0.6	0.022
0.6	0.009
0.6	0.003
0.6	0.012
0.6	0.015
0.6	0.004
0.6	0.014
0.6	0.008
0.6	0.000
0.6	0.010
0.6	-0.003
0.6	-0.017
0.6	-0.017
0.6	-0.029
0.6	-0.006
0.6	0.002
0.6	0.002
0.6	0.007
0.6	-0.008
0.6	-0.009
0.6	0.019
0.6	0.009
0.6	0.027
0.6	0.004
0.6	0.009
0.6	-0.012
0.6	-0.014
0.6	-0.005
0.6	0.005
0.7	0.004
0.7	0.003
0.7	0.002
0.7	0.010
0.7	0.012
0.7	0.011
0.7	0.015
0.7	0.030
0.7	0.012
0.7	0.010
0.7	-0.018
0.7	-0.020
0.7	0.000
0.7	0.018
0.7	0.003
0.7	0.001
0.7	-0.012
0.7	0.013
0.7	0.021
0.7	0.008
0.7	-0.004
0.7	-0.007
0.7	-0.009
0.7	0.015
0.7	0.006
0.7	-0.018
0.7	-0.017
0.7	-0.002
0.7	0.002
0.7	0.000
0.7	0.030
0.7	0.014
0.7	0.012
0.7	-0.007
0.7	0.009
0.7	-0.003
0.7	-0.001
0.7	0.006
0.7	0.012
0.7	0.004
0.7	-0.018
0.7	-0.009
0.7	0.010
0.7	0.000
0.7	0.006
0.7	0.019
0.7	-0.004
0.7	-0.007
0.7	0.006
0.7	-0.003
0.7	-0.004
0.7	0.018
0.7	0.009
0.7	0.019
0.7	0.033
0.7	0.010
0.7	-0.001
0.7	-0.020
0.7	-0.009
0.7	0.005
0.7	0.028
0.7	0.018
0.7	0.008
0.7	0.004
0.7	0.001
0.7	0.004
0.7	-0.016
0.7	-0.026
0.7	-0.004
0.7	0.011
0.7	0.035
0.7	0.006
0.7	-0.016
0.7	-0.013
0.7	0.012
0.7	0.012
0.7	0.001
0.7	-0.006
0.7	-0.008
0.7	0.010
0.7	0.025
0.7	0.015
0.7	0.018
0.7	0.015
0.7	0.004
0.7	0.010
0.7	-0.007
0.7	0.008
0.7	0.014
0.7	0.025
0.7	0.007
0.7	0.004
0.7	-0.009
0.7	0.011
0.7	0.013
0.7	0.017
0.7	-0.002
0.7	-0.008
0.7	-0.016
0.8	-0.011
0.8	0.015
0.8	0.017
0.8	0.011
0.8	0.014
0.8	0.009
0.8	-0.008
0.8	0.010
0.8	-0.001
0.8	-0.022
0.8	-0.007
0.8	0.016
0.8	-0.004
0.8	0.016
0.8	0.011
0.8	-0.004
0.8	-0.000
0.8	-0.011
0.8	-0.020
0.8	0.011
0.8	0.012
0.8	0.014
0.8	0.037
0.8	0.026
0.8	0.017
0.8	0.014
0.8	-0.002
0.8	0.004
0.8	-0.011
0.8	0.004
0.8	0.007
0.8	0.043
0.8	0.027
0.8	0.025
0.8	0.018
0.8	-0.005
0.8	0.017
0.8	0.004
0.8	0.019
0.8	0.014
0.8	0.014
0.8	0.007
0.8	0.010
0.8	-0.013
0.8	-0.028
0.8	-0.020
0.8	0.024
0.8	0.040
0.8	0.011
0.8	0.007
0.8	-0.015
0.8	0.005
0.8	-0.002
0.8	-0.002
0.8	0.031
0.8	0.031
0.8	0.012
0.8	0.013
0.8	0.026
0.8	0.013
0.8	0.005
0.8	0.024
0.8	0.021
0.8	-0.000
0.8	0.001
0.8	0.011
0.8	-0.000
0.8	0.002
0.8	-0.007
0.8	0.005
0.8	0.012
0.8	0.027
0.8	0.017
0.8	0.007
0.8	0.018
0.8	0.005
0.8	0.024
0.8	0.010
0.8	0.022
0.8	0.004
0.8	0.009
0.8	-0.005
0.8	0.007
0.8	0.001
0.8	0.010
0.8	-0.011
0.8	-0.005
0.8	0.026
0.8	0.014
0.8	-0.011
0.8	-0.003
0.8	-0.012
0.8	-0.010
0.8	0.002
0.8	-0.012
0.8	-0.000
0.8	-0.017
0.8	-0.018
0.8	-0.016
0.8	0.019
0.8	0.025
0.9	0.022
0.9	0.020
0.9	0.010
0.9	-0.018
0.9	-0.042
0.9	-0.026
0.9	0.015
0.9	0.025
0.9	0.026
0.9	0.003
0.9	-0.008
0.9	-0.024
0.9	-0.017
0.9	-0.001
0.9	0.003
0.9	0.026
0.9	0.014
0.9	-0.002
0.9	-0.019
0.9	-0.034
0.9	-0.015
0.9	-0.012
0.9	-0.020
0.9	0.020
0.9	-0.010
0.9	0.003
0.9	0.012
0.9	0.021
0.9	0.011
0.9	0.015
0.9	0.034
0.9	0.052
0.9	0.041
0.9	0.025
0.9	0.012
0.9	-0.002
0.9	-0.015
0.9	-0.006
0.9	-0.003
0.9	-0.016
0.9	0.022
0.9	0.001
0.9	0.004
0.9	-0.016
0.9	0.011
0.9	-0.020
0.9	0.020
0.9	-0.008
0.9	0.003
0.9	0.006
0.9	0.005
0.9	0.006
0.9	-0.000
0.9	-0.007
0.9	0.021
0.9	0.016
0.9	0.001
0.9	0.019
0.9	-0.009
0.9	-0.010
0.9	0.023
0.9	0.006
0.9	-0.010
0.9	-0.011
0.9	0.010
0.9	-0.003
0.9	-0.002
0.9	0.017
0.9	0.018
0.9	-0.006
0.9	-0.002
0.9	0.018
0.9	0.005
0.9	-0.011
0.9	-0.004
0.9	0.021
0.9	0.032
0.9	0.016
0.9	0.012
0.9	0.030
0.9	0.016
0.9	0.007
0.9	-0.014
0.9	0.008
0.9	0.006
0.9	-0.013
0.9	-0.024
0.9	-0.000
0.9	-0.022
0.9	-0.005
0.9	-0.017
0.9	-0.007
0.9	0.013
0.9	0.015
0.9	-0.003
0.9	-0.005
0.9	0.007
0.9	0.007
0.9	0.027
0.9	0.003
1.0	0.010
1.0	0.029
1.0	0.018
1.0	0.002
1.0	0.021
1.0	-0.004
1.0	0.031
1.0	-0.007
1.0	0.010
1.0	0.012
1.0	-0.005
1.0	-0.006
1.0	0.001
1.0	0.021
1.0	-0.014
1.0	-0.007
1.0	0.014
1.0	-0.015
1.0	0.008
1.0	-0.009
1.0	-0.002
1.0	0.001
1.0	-0.002
1.0	-0.009
1.0	-0.004
1.0	-0.013
1.0	-0.015
1.0	0.018
1.0	-0.013
1.0	0.012
1.0	0.008
1.0	0.015
1.0	-0.011
1.0	0.000
1.0	0.005
1.0	0.005
1.0	-0.006
1.0	0.025
1.0	0.004
1.0	0.011
1.0	0.002
1.0	-0.008
1.0	0.003
1.0	0.028
1.0	0.028
1.0	0.014
1.0	0.004
1.0	0.011
1.0	0.020
1.0	0.013
1.0	0.025
1.0	0.007
1.0	-0.003
1.0	-0.014
1.0	0.003
1.0	0.041
1.0	0.014
1.0	-0.005
1.0	-0.006
1.0	0.007
1.0	-0.007
1.0	0.018
1.0	-0.015
1.0	-0.014
1.0	0.004
1.0	0.015
1.0	-0.003
1.0	0.007
1.0	0.011
1.0	0.011
1.0	0.034
1.0	0.015
1.0	0.023
1.0	0.029
1.0	0.011
1.0	0.021
1.0	0.027
1.0	0.036
1.0	0.019
1.0	0.020
1.0	-0.015
1.0	0.008
1.0	-0.014
1.0	-0.024
1.0	-0.017
1.0	-0.026
1.0	-0.000
1.0	0.018
1.0	0.001
1.0	-0.028
1.0	-0.021
1.0	-0.015
1.0	-0.007
1.0	-0.021
1.0	-0.032
1.0	-0.033
1.0	0.007
1.0	-0.011
1.0	0.030
1.1	0.013
1.1	-0.005
1.1	-0.000
1.1	0.036
1.1	0.039
1.1	0.009
1.1	0.027
1.1	0.017
1.1	0.015
1.1	-0.003
1.1	0.002
1.1	-0.001
1.1	0.007
1.1	0.013
1.1	0.004
1.1	0.015
1.1	-0.013
1.1	-0.004
1.1	-0.036
1.1	-0.025
1.1	0.020
1.1	0.005
1.1	0.028
1.1	0.018
1.1	0.018
1.1	0.008
1.1	-0.001
1.1	0.014
1.1	0.022
1.1	0.049
1.1	0.053
1.1	0.006
1.1	0.014
1.1	-0.004
1.1	-0.004
1.1	0.048
1.1	0.008
1.1	0.007
1.1	0.015
1.1	0.030
1.1	0.003
1.1	0.006
1.1	-0.011
1.1	-0.005
1.1	0.007
1.1	0.007
1.1	-0.016
1.1	0.011
1.1	-0.014
1.1	-0.003
1.1	-0.002
1.1	0.009
1.1	-0.022
1.1	0.004
1.1	0.009
1.1	0.002
1.1	0.008
1.1	0.001
1.1	0.004
1.1	0.021
1.1	0.017
1.1	-0.004
1.1	-0.011
1.1	0.018
1.1	0.019
1.1	0.020
1.1	-0.008
1.1	-0.003
1.1	0.003
1.1	-0.010
1.1	0.001
1.1	-0.008
1.1	0.031
1.1	0.007
1.1	0.002
1.1	-0.006
1.1	-0.015
1.1	-0.004
1.1	-0.016
1.1	0.014
1.1	0.016
1.1	0.021
1.1	0.029
1.1	0.035
1.1	0.007
1.1	0.003
1.1	-0.003
1.1	-0.010
1.1	0.016
1.1	0.011
1.1	0.013
1.1	0.026
1.1	0.014
1.1	0.007
1.1	0.031
1.1	-0.001
1.1	0.028
1.1	0.035
1.1	0.041
1.1	0.013
1.1	0.015
1.2	0.008
1.2	0.010
1.2	0.000
1.2	0.015
1.2	0.010
1.2	0.009
1.2	-0.003
1.2	0.007
1.2	-0.003
1.2	0.018
1.2	0.005
1.2	0.001
1.2	0.006
1.2	0.017
1.2	0.011
1.2	0.008
1.2	0.006
1.2	-0.005
1.2	0.025
1.2	0.012
1.2	0.002
1.2	-0.011
1.2	-0.011
1.2	0.010
1.2	0.003
1.2	0.034
1.2	0.023
1.2	-0.011
1.2	-0.013
1.2	0.009
1.2	0.029
1.2	0.013
1.2	0.030
1.2	0.010
1.2	0.007
1.2	0.030
1.2	0.024
1.2	-0.007
1.2	-0.000
1.2	0.029
1.2	0.020
1.2	0.001
1.2	-0.021
1.2	0.005
1.2	-0.002
1.2	0.007
1.2	0.010
1.2	0.006
1.2	0.004
1.2	-0.012
1.2	-0.023
1.2	0.011
1.2	0.029
1.2	-0.007
1.2	-0.004
1.2	0.023
1.2	0.013
1.2	0.011
1.2	0.022
1.2	0.022
1.2	0.023
1.2	0.032
1.2	0.014
1.2	0.010
1.2	0.015
1.2	-0.000
1.2	0.010
1.2	-0.003
1.2	0.005
1.2	0.001
1.2	0.017
1.2	0.003
1.2	0.019
1.2	0.008
1.2	0.023
1.2	0.011
1.2	0.000
1.2	-0.000
1.2	0.004
1.2	0.024
1.2	0.017
1.2	0.010
1.2	0.011
1.2	0.010
1.2	0.004
1.2	0.005
1.2	0.023
1.2	0.025
1.2	0.002
1.2	0.012
1.2	-0.018
1.2	0.000
1.2	0.017
1.2	0.006
1.2	-0.002
1.2	0.010
1.2	0.023
1.2	0.006
1.2	-0.002
1.2	0.021
1.3	0.002
1.3	0.002
1.3	0.007
1.3	0.001
1.3	-0.003
1.3	0.012
1.3	0.031
1.3	0.006
1.3	0.006
1.3	0.015
1.3	0.017
1.3	0.013
1.3	0.009
1.3	0.002
1.3	0.015
1.3	0.002
1.3	0.011
1.3	0.011
1.3	-0.009
1.3	-0.010
1.3	-0.010
1.3	-0.006
1.3	-0.006
1.3	-0.002
1.3	-0.002
1.3	0.010
1.3	0.002
1.3	-0.005
1.3	0.014
1.3	-0.002
1.3	0.006
1.3	0.001
1.3	0.014
1.3	0.019
1.3	0.015
1.3	0.007
1.3	-0.002
1.3	-0.012
1.3	0.027
1.3	-0.004
1.3	0.008
1.3	-0.014
1.3	-0.024
1.3	0.007
1.3	-0.018
1.3	-0.027
1.3	-0.024
1.3	-0.019
1.3	0.010
1.3	0.001
1.3	0.004
1.3	0.005
1.3	0.029
1.3	0.021
1.3	0.010
1.3	0.024
1.3	-0.005
1.3	-0.014
1.3	-0.014
1.3	0.007
1.3	0.009
1.3	-0.003
1.3	-0.009
1.3	0.002
1.3	-0.001
1.3	0.018
1.3	0.010
1.3	-0.007
1.3	0.002
1.3	-0.006
1.3	0.005
1.3	0.004
1.3	0.016
1.3	0.015
1.3	0.003
1.3	-0.006
1.3	-0.011
1.3	-0.002
1.3	-0.000
1.3	-0.003
1.3	-0.007
1.3	0.017
1.3	0.015
1.3	-0.012
1.3	-0.026
1.3	-0.014
1.3	-0.024
1.3	0.019
1.3	0.025
1.3	0.009
1.3	0.014
1.3	0.029
1.3	0.000
1.3	-0.004
1.3	0.007
1.3	0.013
1.3	0.025
1.3	0.017
1.3	0.001
1.4	0.002
1.4	-0.008
1.4	0.024
1.4	0.011
1.4	0.008
1.4	0.019
1.4	0.001
1.4	0.022
1.4	0.016
1.4	0.018
1.4	0.031
1.4	0.041
1.4	0.029
1.4	0.011
1.4	0.008
1.4	0.015
1.4	0.014
1.4	0.019
1.4	0.025
1.4	-0.002
1.4	0.003
1.4	0.011
1.4	0.022
1.4	0.030
1.4	0.012
1.4	-0.003
1.4	-0.011
1.4	-0.026
1.4	-0.027
1.4	-0.002
1.4	-0.010
1.4	-0.003
1.4	0.001
1.4	-0.010
1.4	-0.019
1.4	-0.020
1.4	-0.016
1.4	0.002
1.4	-0.001
1.4	0.013
1.4	0.026
1.4	0.010
1.4	0.016
1.4	0.014
1.4	0.011
1.4	0.027
1.4	0.029
1.4	0.007
1.4	-0.011
1.4	0.000
1.4	0.005
1.4	-0.007
1.4	-0.006
1.4	0.005
1.4	0.024
1.4	0.019
1.4	0.025
1.4	0.004
1.4	0.017
1.4	0.004
1.4	-0.007
1.4	0.018
1.4	0.033
1.4	0.004
1.4	0.007
1.4	-0.002
1.4	-0.007
1.4	0.007
1.4	0.003
1.4	0.006
1.4	0.022
1.4	0.022
1.4	0.031
1.4	0.018
1.4	-0.016
1.4	-0.011
1.4	0.037
1.4	0.042
1.4	0.003
1.4	0.028
1.4	0.007
1.4	0.014
1.4	-0.013
1.4	-0.005
1.4	0.026
1.4	0.025
1.4	0.002
1.4	-0.004
1.4	0.005
1.4	0.020
1.4	0.018
1.4	0.019
1.4	0.009
1.4	-0.013
1.4	0.004
1.4	-0.019
1.4	0.000
1.4	-0.006
1.4	0.023
1.4	0.012
1.4	0.001
1.5	0.005
1.5	0.001
1.5	-0.023
1.5	-0.033
1.5	-0.013
1.5	-0.031
1.5	-0.040
1.5	-0.017
1.5	-0.003
1.5	0.002
1.5	-0.005
1.5	0.003
1.5	0.014
1.5	0.035
1.5	-0.006
1.5	0.013
1.5	0.009
1.5	0.019
1.5	-0.007
1.5	-0.003
1.5	-0.001
1.5	0.018
1.5	0.002
1.5	0.017
1.5	0.012
1.5	0.006
1.5	-0.002
1.5	-0.023
1.5	-0.024
1.5	0.015
1.5	0.012
1.5	0.005
1.5	-0.010
1.5	0.013
1.5	-0.005
1.5	-0.024
1.5	-0.004
1.5	0.028
1.5	0.014
1.5	0.034
1.5	0.034
1.5	0.034
1.5	-0.017
1.5	-0.023
1.5	-0.003
1.5	-0.002
1.5	-0.008
1.5	0.026
1.5	0.037
1.5	0.030
1.5	-0.011
1.5	-0.006
1.5	-0.010
1.5	0.028
1.5	0.030
1.5	0.023
1.5	0.049
1.5	0.025
1.5	0.027
1.5	0.037
1.5	0.025
1.5	0.042
1.5	0.004
1.5	0.025
1.5	0.022
1.5	0.009
1.5	-0.020
1.5	-0.007
1.5	-0.009
1.5	0.016
1.5	0.003
1.5	-0.011
1.5	0.028
1.5	0.033
1.5	0.031
1.5	0.029
1.5	0.004
1.5	0.016
1.5	0.036
1.5	0.035
1.5	0.005
1.5	-0.003
1.5	0.011
1.5	0.019
1.5	0.019
1.5	0.014
1.5	0.020
1.5	0.018
1.5	0.018
1.5	0.004
1.5	0.016
1.5	0.018
1.5	-0.006
1.5	0.015
1.5	0.010
1.5	0.016
1.5	0.007
1.5	0.009
1.5	0.012
1.6	-0.003
1.6	-0.006
1.6	-0.011
1.6	0.019
1.6	0.010
1.6	0.024
1.6	-0.001
1.6	-0.007
1.6	-0.002
1.6	0.000
1.6	-0.016
1.6	0.010
1.6	0.013
1.6	0.009
1.6	-0.001
1.6	-0.025
1.6	0.001
1.6	0.006
1.6	0.014
1.6	0.001
1.6	-0.004
1.6	0.016
1.6	0.001
1.6	0.016
1.6	0.023
1.6	0.010
1.6	0.006
1.6	-0.004
1.6	0.008
1.6	0.030
1.6	0.017
1.6	0.035
1.6	0.030
1.6	0.016
1.6	0.015
1.6	0.014
1.6	-0.016
1.6	-0.002
1.6	-0.008
1.6	-0.011
1.6	-0.006
1.6	-0.019
1.6	-0.025
1.6	-0.007
1.6	0.006
1.6	0.015
1.6	0.011
1.6	0.015
1.6	-0.003
1.6	0.009
1.6	0.022
1.6	-0.004
1.6	0.018
1.6	0.030
1.6	-0.004
1.6	0.015
1.6	0.024
1.6	-0.001
1.6	0.022
1.6	0.034
1.6	0.017
1.6	0.036
1.6	0.033
1.6	0.013
1.6	0.018
1.6	0.010
1.6	0.030
1.6	0.037
1.6	0.044
1.6	-0.014
1.6	-0.001
1.6	0.005
1.6	0.028
1.6	0.015
1.6	0.012
1.6	-0.003
1.6	0.006
1.6	0.024
1.6	0.027
1.6	0.010
1.6	-0.002
1.6	-0.014
1.6	0.001
1.6	-0.011
1.6	-0.025
1.6	-0.021
1.6	-0.037
1.6	-0.018
1.6	0.013
1.6	0.021
1.6	0.013
1.6	-0.004
1.6	0.010
1.6	-0.011
1.6	0.002
1.6	0.006
1.6	-0.007
1.6	0.004
1.6	0.007
1.6	0.034
1.6	0.015
1.7	0.030
1.7	0.030
1.7	0.014
1.7	0.001
1.7	0.024
1.7	-0.006
1.7	0.021
1.7	0.003
1.7	-0.026
1.7	-0.016
1.7	0.009
1.7	-0.010
